driver_id,carno,initials,name,season_x,accidents,failures,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season_y,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,2,RedBull,#1E41FF,Renault,5,DNF,16,49,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,2,RedBull,#1E41FF,Renault,5,DNF,16,49,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2014,0.0,2.0,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2015,0.0,1.0,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2016,1.0,0.0,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2017,Null,Null,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2018,Null,Null,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,6,ROS,Nico Rosberg,2019,Null,Null,2,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2014,0.0,1.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2015,0.0,0.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2016,2.0,2.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2017,1.0,4.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2018,0.0,2.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
4,20,MAG,Kevin Magnussen,2019,1.0,0.0,2,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2014,0.0,2.0,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2015,1.0,6.0,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2016,1.0,2.0,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2017,2.0,6.0,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2018,2.0,4.0,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
5,14,ALO,Fernando Alonso,2019,Null,Null,2,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2014,0.0,5.0,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2015,Null,Null,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2016,Null,Null,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2017,Null,Null,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2018,Null,Null,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
6,25,VER,Jean-Eric Vergne,2019,Null,Null,2,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2014,1.0,1.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2015,3.0,3.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2016,2.0,2.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2017,1.0,5.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2018,4.0,3.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
7,27,HUL,Nico Hulkenberg,2019,1.0,0.0,2,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2014,0.0,5.0,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2015,1.0,1.0,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2016,1.0,5.0,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2017,1.0,3.0,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2018,Null,Null,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
8,26,KVY,Daniil Kvyat,2019,1.0,1.0,2,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2014,3.0,0.0,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2015,0.0,2.0,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2016,0.0,2.0,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2017,1.0,1.0,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2018,Null,Null,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
9,19,MAS,Felipe Massa,2019,Null,Null,2,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2014,0.0,0.0,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2015,1.0,4.0,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2016,1.0,5.0,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2017,1.0,0.0,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2018,Null,Null,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
10,22,BUT,Jenson Button,2019,Null,Null,2,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2014,1.0,0.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2015,2.0,3.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2016,1.0,2.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2017,2.0,0.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2018,0.0,4.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
11,7,RAI,Kimi Raikkonen,2019,1.0,1.0,2,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2014,0.0,3.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2015,1.0,0.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2016,2.0,1.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2017,1.0,1.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2018,1.0,0.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
12,5,VET,Sebastian Vettel,2019,0.0,2.0,2,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2014,4.0,3.0,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2015,Null,Null,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2016,Null,Null,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2017,Null,Null,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2018,Null,Null,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
13,99,SUT,Adrian Sutil,2019,Null,Null,2,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2014,1.0,5.0,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2015,Null,Null,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2016,Null,Null,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2017,Null,Null,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2018,Null,Null,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
14,10,KOB,Kamui Kobayashi,2019,Null,Null,2,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2014,0.0,1.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2015,0.0,1.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2016,0.0,2.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2017,0.0,1.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2018,0.0,1.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
15,77,BOT,Valtteri Bottas,2019,1.0,0.0,2,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2014,3.0,0.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2015,0.0,1.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2016,0.0,0.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2017,0.0,1.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2018,0.0,2.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
16,11,PER,Sergio Perez,2019,1.0,1.0,2,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,Null,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2014,2.0,1.0,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2015,Null,Null,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2016,Null,Null,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2017,Null,Null,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2018,Null,Null,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
17,4,CHI,Max Chilton,2019,Null,Null,2,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2014,1.0,1.0,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2015,Null,Null,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2016,Null,Null,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2017,Null,Null,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2018,Null,Null,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
18,17,BIA,Jules Bianchi,2019,Null,Null,2,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2014,1.0,4.0,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2015,2.0,1.0,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2016,1.0,3.0,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2017,3.0,2.0,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2018,1.0,3.0,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
19,9,ERI,Marcus Ericsson,2019,Null,Null,2,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2014,3.0,3.0,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2015,Null,Null,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2016,1.0,3.0,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2017,Null,Null,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2018,Null,Null,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
20,21,GUT,Esteban Gutierrez,2019,Null,Null,2,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2014,0.0,6.0,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2015,5.0,4.0,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2016,Null,Null,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2017,Null,Null,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2018,Null,Null,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
21,13,MAL,Pastor Maldonado,2019,Null,Null,2,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2014,1.0,5.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2015,3.0,3.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2016,0.0,3.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2017,1.0,2.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2018,4.0,1.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
22,8,GRO,Romain Grosjean,2019,2.0,4.0,2,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
1,44,HAM,Lewis Hamilton,2014,0.0,3.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
1,44,HAM,Lewis Hamilton,2015,0.0,1.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
1,44,HAM,Lewis Hamilton,2016,1.0,1.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
1,44,HAM,Lewis Hamilton,2017,0.0,0.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
1,44,HAM,Lewis Hamilton,2018,0.0,1.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
1,44,HAM,Lewis Hamilton,2019,0.0,0.0,3,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2014,0.0,2.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2015,0.0,2.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2016,0.0,0.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2017,1.0,5.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,3,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,6,ROS,Nico Rosberg,2014,0.0,2.0,3,Mercedes,#00D2BE,Mercedes,1,F,2,57,333.8,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,6,ROS,Nico Rosberg,2015,0.0,1.0,3,Mercedes,#00D2BE,Mercedes,1,F,2,57,333.8,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
