season,date,race_id,location,circuitName,weather,lat,long,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,1,Lewis Hamilton,Mercedes,Mercedes,3,20,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,2,Daniel Ricciardo,RedBull,Renault,6,5,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,3,Nico Rosberg,Mercedes,Mercedes,1,1,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,4,Kevin Magnussen,McLaren,Mercedes,9,4,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,5,Fernando Alonso,Ferrari,Ferrari,5,7,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,6,Jean-Eric Vergne,ToroRosso,Renault,13,13,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,7,Nico Hulkenberg,ForceIndia,Mercedes,7,9,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,8,Daniil Kvyat,ToroRosso,Renault,20,8,DNF,44,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,9,Felipe Massa,Williams,Mercedes,22,3,DNF,0,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,10,Jenson Button,McLaren,Mercedes,8,11,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,11,Kimi Raikkonen,Ferrari,Ferrari,11,12,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,12,Sebastian Vettel,RedBull,Renault,4,6,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,13,Adrian Sutil,Sauber,Ferrari,19,15,DNF,47,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,14,Kamui Kobayashi,Caterham,Renault,16,19,F,65,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,15,Valtteri Bottas,Williams,Mercedes,2,2,F,67,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,16,Sergio Perez,ForceIndia,Mercedes,10,10,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,17,Max Chilton,Marussia,Ferrari,17,21,F,65,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,18,Jules Bianchi,Marussia,Ferrari,15,17,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,19,Marcus Ericsson,Caterham,Renault,18,22,F,65,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,20,Esteban Gutierrez,Sauber,Ferrari,14,16,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,21,Pastor Maldonado,LotusF1,Renault,12,18,F,66,,67,4574
2014,2014-07-20,10,Hockenheim,Hockenheimring,cloudy  with maximum temperatures reaching 26 degrees during the day. ,49.3278,8.56583,22,Romain Grosjean,LotusF1,Renault,21,14,DNF,26,,67,4574
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,1,Lewis Hamilton,Mercedes,Mercedes,3,22,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,2,Daniel Ricciardo,RedBull,Renault,1,4,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,3,Nico Rosberg,Mercedes,Mercedes,4,1,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,4,Kevin Magnussen,McLaren,Mercedes,12,21,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,5,Fernando Alonso,Ferrari,Ferrari,2,5,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,6,Jean-Eric Vergne,ToroRosso,Renault,9,8,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,7,Nico Hulkenberg,ForceIndia,Mercedes,20,9,DNF,14,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,8,Daniil Kvyat,ToroRosso,Renault,14,10,F,69,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,9,Felipe Massa,Williams,Mercedes,5,6,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,10,Jenson Button,McLaren,Mercedes,10,7,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,11,Kimi Raikkonen,Ferrari,Ferrari,6,16,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,12,Sebastian Vettel,RedBull,Renault,7,2,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,13,Adrian Sutil,Sauber,Ferrari,11,11,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,14,Kamui Kobayashi,Caterham,Renault,18,17,DNF,24,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,15,Valtteri Bottas,Williams,Mercedes,8,3,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,16,Sergio Perez,ForceIndia,Mercedes,19,12,DNF,22,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,17,Max Chilton,Marussia,Ferrari,16,18,F,69,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,18,Jules Bianchi,Marussia,Ferrari,15,15,F,69,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,19,Marcus Ericsson,Caterham,Renault,22,19,DNF,7,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,20,Esteban Gutierrez,Sauber,Ferrari,17,13,DNF,32,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,21,Pastor Maldonado,LotusF1,Renault,13,20,F,70,Wet in the beginning,70,4381
2014,2014-07-27,11,Budapest,Hungaroring,"overcast. wet track at start, then drying scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees. ",47.5789,19.2486,22,Romain Grosjean,LotusF1,Renault,21,14,DNF,10,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,1,Lewis Hamilton,Mercedes,Mercedes,19,2,DNF,38,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,2,Daniel Ricciardo,RedBull,Renault,1,5,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,3,Nico Rosberg,Mercedes,Mercedes,2,1,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,4,Kevin Magnussen,McLaren,Mercedes,12,7,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,5,Fernando Alonso,Ferrari,Ferrari,7,4,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,6,Jean-Eric Vergne,ToroRosso,Renault,11,12,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,7,Nico Hulkenberg,ForceIndia,Mercedes,10,18,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,8,Daniil Kvyat,ToroRosso,Renault,9,11,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,9,Felipe Massa,Williams,Mercedes,13,9,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,10,Jenson Button,McLaren,Mercedes,6,10,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,11,Kimi Raikkonen,Ferrari,Ferrari,4,8,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,12,Sebastian Vettel,RedBull,Renault,5,3,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,13,Adrian Sutil,Sauber,Ferrari,14,14,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,15,Valtteri Bottas,Williams,Mercedes,3,6,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,16,Sergio Perez,ForceIndia,Mercedes,8,13,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,17,Max Chilton,Marussia,Ferrari,16,19,F,43,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,18,Jules Bianchi,Marussia,Ferrari,18,16,DNF,39,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,19,Marcus Ericsson,Caterham,Renault,17,22,F,43,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,20,Esteban Gutierrez,Sauber,Ferrari,15,20,F,44,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,21,Pastor Maldonado,LotusF1,Renault,21,17,DNF,1,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,22,Romain Grosjean,LotusF1,Renault,20,15,DNF,33,,44,7004
2014,2014-08-24,12,Spa,Circuit de Spa-Francorchamps,mostly cloudy  ,50.4372,5.97139,23,Andre Lotterer,Caterham,Renault,22,21,DNF,1,,44,7004
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,2,Daniel Ricciardo,RedBull,Renault,5,9,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,3,Nico Rosberg,Mercedes,Mercedes,2,2,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,4,Kevin Magnussen,McLaren,Mercedes,10,5,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,5,Fernando Alonso,Ferrari,Ferrari,21,7,DNF,28,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,6,Jean-Eric Vergne,ToroRosso,Renault,13,12,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,7,Nico Hulkenberg,ForceIndia,Mercedes,12,13,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,8,Daniil Kvyat,ToroRosso,Renault,11,21,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,9,Felipe Massa,Williams,Mercedes,3,4,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,10,Jenson Button,McLaren,Mercedes,8,6,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,11,Kimi Raikkonen,Ferrari,Ferrari,9,11,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,12,Sebastian Vettel,RedBull,Renault,6,8,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,13,Adrian Sutil,Sauber,Ferrari,15,14,F,52,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,14,Kamui Kobayashi,Caterham,Renault,17,18,F,52,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,15,Valtteri Bottas,Williams,Mercedes,4,3,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,16,Sergio Perez,ForceIndia,Mercedes,7,10,F,53,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,17,Max Chilton,Marussia,Ferrari,22,20,DNF,5,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,18,Jules Bianchi,Marussia,Ferrari,18,19,F,52,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,19,Marcus Ericsson,Caterham,Renault,20,22,F,51,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,20,Esteban Gutierrez,Sauber,Ferrari,19,15,F,51,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,21,Pastor Maldonado,LotusF1,Renault,14,16,F,52,,53,5793
2014,2014-09-07,13,Monza,Autodromo Nazionale di Monza,"sunny   air  25°c  (77°f), track  39.5°c  (103.5°f) ",45.6156,9.28111,22,Romain Grosjean,LotusF1,Renault,16,17,F,52,,53,5793
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,1,Lewis Hamilton,Mercedes,Mercedes,1,2,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,2,Daniel Ricciardo,RedBull,Renault,4,6,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,3,Nico Rosberg,Mercedes,Mercedes,2,1,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,4,Kevin Magnussen,McLaren,Mercedes,14,7,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,5,Fernando Alonso,Ferrari,Ferrari,22,5,DNF,2,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,6,Jean-Eric Vergne,ToroRosso,Renault,9,20,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,7,Nico Hulkenberg,ForceIndia,Mercedes,8,13,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-05,15,Suzuka,Suzuka Circuit,rain. air  20°c  (68°f) track  24°c  (75°f) ,34.8431,136.541,8,Daniil Kvyat,ToroRosso,Renault,11,12,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
