,weather,circuitName,lat,long,location,country,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
94,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,36,18,STR,Lance Stroll,80,Williams,#192c4e,Mercedes,13,F,14,58,306.8,2018-03-25,2018,"A4,A5,A6,I,W",,58,58,5303,1.0,1.0
95,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,38,10,GAS,Pierre Gasly,80,ToroRosso,#469BFF,Honda,20,DNF,18,13,296.1,2018-03-25,2018,"A4,A5,A6,I,W",,58,58,5303,2.0,3.0
96,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,39,28,HAR,Brendon Hartley,80,ToroRosso,#469BFF,Honda,16,F,15,57,281.9,2018-03-25,2018,"A4,A5,A6,I,W",,58,58,5303,2.0,3.0
97,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,40,16,LEC,Charles Leclerc,80,Sauber,#9B0000,Ferrari,18,F,13,58,312.0,2018-03-25,2018,"A4,A5,A6,I,W",,58,58,5303,3.0,2.0
98,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,41,35,SIR,Sergey Sirotkin,80,Williams,#192c4e,Mercedes,19,DNF,20,4,300.1,2018-03-25,2018,"A4,A5,A6,I,W",,58,58,5303,1.0,2.0
99,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,1,44,HAM,Lewis Hamilton,101,Mercedes,#00D2BE,Mercedes,1,F,2,58,309.3,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,0.0
100,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2,3,RIC,Daniel Ricciardo,101,Renault,#FFF500,Renault,12,DNF,19,28,307.4,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,3.0
101,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,4,20,MAG,Kevin Magnussen,101,HaasF1Team,#F0D787,Ferrari,7,F,6,58,291.8,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
102,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,7,27,HUL,Nico Hulkenberg,101,Renault,#FFF500,Renault,11,F,7,57,318.0,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
103,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,8,26,KVY,Daniil Kvyat,101,ToroRosso,#469BFF,Honda,15,F,10,57,319.8,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
104,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,11,7,RAI,Kimi Raikkonen,101,AlfaRomeo,#9B0000,Ferrari,9,F,8,57,314.6,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
105,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,12,5,VET,Sebastian Vettel,101,Ferrari,#DC0000,Ferrari,3,F,4,58,303.7,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,2.0
106,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,15,77,BOT,Valtteri Bottas,101,Mercedes,#00D2BE,Mercedes,2,F,1,58,311.3,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
107,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16,11,PER,Sergio Perez,101,RacingPoint,#F596C8,Mercedes,10,F,13,57,318.4,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
108,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,22,8,GRO,Romain Grosjean,101,HaasF1Team,#F0D787,Ferrari,6,DNF,18,29,310.2,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,2.0,4.0
109,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,25,55,SAI,Carlos Sainz Jnr,101,McLaren,#FF8700,Renault,18,DNF,20,9,312.5,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,2.0
110,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,27,33,VER,Max Verstappen,101,RedBull,#1E41FF,Honda,4,F,3,58,319.9,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
111,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,35,99,GIO,Antonio Giovinazzi,101,AlfaRomeo,#9B0000,Ferrari,14,F,15,57,299.9,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
112,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,36,18,STR,Lance Stroll,101,RacingPoint,#F596C8,Mercedes,16,F,9,57,319.8,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,0.0
113,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,38,10,GAS,Pierre Gasly,101,RedBull,#1E41FF,Honda,17,F,11,57,321.9,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,1.0
114,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,40,16,LEC,Charles Leclerc,101,Ferrari,#DC0000,Ferrari,5,F,5,58,297.4,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,1.0
115,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,42,4,NOR,Lando Norris,101,McLaren,#FF8700,Renault,8,F,12,57,313.5,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,1.0,3.0
116,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,43,23,ALB,Alexander Albon,101,ToroRosso,#469BFF,Honda,13,F,14,57,312.6,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,1.0
117,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,44,63,RUS,George Russell,101,Williams,#192c4e,Mercedes,19,F,16,56,309.8,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,2.0,0.0
118,"overcast, 19°c (66°f) dry",Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,45,88,KUB,Robert Kubica,101,Williams,#192c4e,Mercedes,20,F,17,55,308.3,2019-03-17,2019,"A3,A4,A6,I,W",,58,58,5303,0.0,2.0
119,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,1,44,HAM,Lewis Hamilton,1,Mercedes,#00D2BE,Mercedes,1,DNF,19,2,252.8,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,3.0
120,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2,3,RIC,Daniel Ricciardo,1,RedBull,#1E41FF,Renault,2,DQ,22,57,292.7,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,2.0
121,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,3,6,ROS,Nico Rosberg,1,Mercedes,#00D2BE,Mercedes,3,F,1,57,299.1,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,2.0
122,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,4,20,MAG,Kevin Magnussen,1,McLaren,#FF8700,Mercedes,4,F,2,57,316.9,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,1.0
123,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,5,14,ALO,Fernando Alonso,1,Ferrari,#DC0000,Ferrari,5,F,4,57,304.5,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,2.0
124,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,6,25,VER,Jean-Eric Vergne,1,ToroRosso,#469BFF,Renault,6,F,8,57,291.3,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,5.0
125,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,7,27,HUL,Nico Hulkenberg,1,ForceIndia,#F596C8,Mercedes,7,F,6,57,304.2,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,1.0
126,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,8,26,KVY,Daniil Kvyat,1,ToroRosso,#469BFF,Renault,8,F,9,57,306.3,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,5.0
127,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,9,19,MAS,Felipe Massa,1,Williams,#192c4e,Mercedes,9,DNF,20,0,218.0,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,3.0,0.0
128,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,10,22,BUT,Jenson Button,1,McLaren,#FF8700,Mercedes,10,F,3,57,297.0,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,0.0
129,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,11,7,RAI,Kimi Raikkonen,1,Ferrari,#DC0000,Ferrari,11,F,7,57,298.4,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,0.0
130,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,12,5,VET,Sebastian Vettel,1,RedBull,#1E41FF,Renault,12,DNF,18,3,225.8,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,3.0
131,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,13,99,SUT,Adrian Sutil,1,Sauber,#9B0000,Ferrari,13,F,11,56,298.0,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,4.0,3.0
132,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,14,10,KOB,Kamui Kobayashi,1,Caterham,#006400,Renault,14,DNF,21,0,226.1,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,5.0
133,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,15,77,BOT,Valtteri Bottas,1,Williams,#192c4e,Mercedes,15,F,5,57,312.5,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,1.0
134,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16,11,PER,Sergio Perez,1,ForceIndia,#F596C8,Mercedes,16,F,10,57,301.6,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,3.0,0.0
135,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,17,4,CHI,Max Chilton,1,Marussia,#6E0000,Ferrari,17,F,13,55,280.8,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,2.0,1.0
136,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,18,17,BIA,Jules Bianchi,1,Marussia,#6E0000,Ferrari,18,F,14,49,294.4,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,1.0
137,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,19,9,ERI,Marcus Ericsson,1,Caterham,#006400,Renault,19,DNF,17,27,297.0,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,4.0
138,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,20,21,GUT,Esteban Gutierrez,1,Sauber,#9B0000,Ferrari,20,F,12,56,292.5,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,3.0,3.0
139,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,21,13,MAL,Pastor Maldonado,1,LotusF1,#E2B007,Renault,21,DNF,16,29,276.9,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,0.0,6.0
140,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,22,8,GRO,Romain Grosjean,1,LotusF1,#E2B007,Renault,22,DNF,15,43,281.7,2014-03-16,2014,"A2,A3,I,W",,57,58,5303,1.0,5.0
141,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,1,44,HAM,Lewis Hamilton,20,Mercedes,#00D2BE,Mercedes,1,F,1,58,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,1.0
142,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2,3,RIC,Daniel Ricciardo,20,RedBull,#1E41FF,Renault,6,F,6,57,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,2.0
143,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,3,6,ROS,Nico Rosberg,20,Mercedes,#00D2BE,Mercedes,2,F,2,58,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,1.0
144,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,7,27,HUL,Nico Hulkenberg,20,ForceIndia,#F596C8,Mercedes,13,F,7,57,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,3.0,3.0
145,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,9,19,MAS,Felipe Massa,20,Williams,#192c4e,Mercedes,3,F,4,58,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,2.0
146,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,10,22,BUT,Jenson Button,20,McLaren,#FF8700,Honda,16,F,11,56,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,1.0,4.0
147,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,11,7,RAI,Kimi Raikkonen,20,Ferrari,#DC0000,Ferrari,5,DNF,12,40,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,2.0,3.0
148,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,12,5,VET,Sebastian Vettel,20,Ferrari,#DC0000,Ferrari,4,F,3,58,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,1.0,0.0
149,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16,11,PER,Sergio Perez,20,ForceIndia,#F596C8,Mercedes,14,F,10,57,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,1.0
150,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,19,9,ERI,Marcus Ericsson,20,Sauber,#9B0000,Ferrari,15,F,8,57,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,2.0,1.0
151,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,21,13,MAL,Pastor Maldonado,20,LotusF1,#E2B007,Mercedes,9,DNF,15,0,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,5.0,4.0
152,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,22,8,GRO,Romain Grosjean,20,LotusF1,#E2B007,Mercedes,8,DNF,14,0,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,3.0,3.0
153,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,25,55,SAI,Carlos Sainz Jnr,20,ToroRosso,#469BFF,Renault,7,F,9,57,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,7.0
154,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,26,12,NAS,Felipe Nasr,20,Sauber,#9B0000,Ferrari,10,F,5,58,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,0.0,1.0
155,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,27,33,VER,Max Verstappen,20,ToroRosso,#469BFF,Renault,11,DNF,13,32,,2015-03-15,2015,"A2,A3,I,W",,58,58,5303,2.0,2.0
156,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,1,44,HAM,Lewis Hamilton,39,Mercedes,#00D2BE,Mercedes,1,F,2,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,1.0
157,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2,3,RIC,Daniel Ricciardo,39,RedBull,#1E41FF,Renault,8,F,4,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,0.0
158,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,3,6,ROS,Nico Rosberg,39,Mercedes,#00D2BE,Mercedes,2,F,1,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,0.0
159,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,4,20,MAG,Kevin Magnussen,39,Renault,#FFF500,Renault,14,F,12,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,2.0,2.0
160,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,5,14,ALO,Fernando Alonso,39,McLaren,#FF8700,Honda,11,DNF,21,16,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,2.0
161,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,7,27,HUL,Nico Hulkenberg,39,ForceIndia,#F596C8,Mercedes,10,F,7,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,2.0,2.0
162,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,8,26,KVY,Daniil Kvyat,39,RedBull,#1E41FF,Renault,18,DNF,22,0,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,5.0
163,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,9,19,MAS,Felipe Massa,39,Williams,#192c4e,Mercedes,6,F,5,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,2.0
164,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,10,22,BUT,Jenson Button,39,McLaren,#FF8700,Honda,12,F,14,56,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,5.0
165,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,11,7,RAI,Kimi Raikkonen,39,Ferrari,#DC0000,Ferrari,4,DNF,18,21,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,2.0
166,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,12,5,VET,Sebastian Vettel,39,Ferrari,#DC0000,Ferrari,3,F,3,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,2.0,1.0
167,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,15,77,BOT,Valtteri Bottas,39,Williams,#192c4e,Mercedes,16,F,8,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,2.0
168,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,16,11,PER,Sergio Perez,39,ForceIndia,#F596C8,Mercedes,9,F,13,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,0.0
169,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,19,9,ERI,Marcus Ericsson,39,Sauber,#9B0000,Ferrari,15,DNF,17,38,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,3.0
170,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,20,21,GUT,Esteban Gutierrez,39,HaasF1Team,#F0D787,Ferrari,20,DNF,20,16,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,3.0
171,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,22,8,GRO,Romain Grosjean,39,HaasF1Team,#F0D787,Ferrari,19,F,6,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,3.0
172,partly cloudy 17.5°c  (63.5°f) air temperature 34.5°c  (94.5°f) track temperature 6m/s  (20ft/s) wind from the south ,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,25,55,SAI,Carlos Sainz Jnr,39,ToroRosso,#469BFF,Ferrari,7,F,9,57,,2016-03-20,2016,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,4.0
